Date,BMO,BNS,CIBC,RBC,TD
2019-07-31,98.800003,70.459999,19.280001,104.220001,77.150002
2019-08-01,97.449997,70.07,19.200001,102.830002,76.019997
2019-08-02,96.699997,69.57,19.049999,102.199997,75.290001
2019-08-06,95.059998,68.540001,18.6,101.010002,74.540001
2019-08-07,95.209999,68.989998,18.299999,101.32,74.360001
2019-08-08,95.669998,69.370003,18.23,101.82,75.040001
2019-08-09,95.440002,69.120003,18.25,101.080002,74.68
2019-08-12,94.220001,68.809998,17.98,99.980003,73.93
2019-08-13,94.769997,69.07,18.09,100.709999,74.57
2019-08-14,92.699997,67.709999,17.84,98.830002,72.809998
2019-08-15,92.349998,67.410004,17.66,98.75,71.839996
2019-08-16,93.190002,67.720001,17.6,99.739998,72.519997
2019-08-19,94.010002,68.470001,17.6,100.459999,73.120003
2019-08-20,92.620003,67.93,17.040001,99.339996,72.129997
2019-08-21,93.160004,68.220001,17.02,99.910004,72.480003
2019-08-22,93.059998,68.480003,17.200001,99.349998,72.639999
2019-08-23,92.0,67.709999,17.02,97.599998,71.580002
2019-08-26,92.379997,67.769997,17.02,97.879997,71.830002
2019-08-27,89.209999,68.57,17.01,97.919998,71.830002
2019-08-28,89.360001,69.330002,17.049999,98.300003,71.510002
2019-08-29,91.209999,70.470001,17.190001,99.419998,71.870003
2019-08-30,91.260002,70.800003,17.5,99.580002,72.199997
2019-09-03,90.43,70.440002,17.48,99.43,71.599998
2019-09-04,90.18,71.019997,18.1,99.379997,71.690002
2019-09-05,91.769997,71.629997,18.57,100.690002,72.410004
2019-09-06,92.230003,72.080002,18.08,100.940002,72.940002
2019-09-09,93.209999,72.57,18.200001,101.239998,73.190002
2019-09-10,94.900002,72.919998,18.67,102.32,74.010002
2019-09-11,95.5,73.709999,18.65,103.230003,74.32
2019-09-12,95.940002,74.260002,18.32,104.18,74.769997
2019-09-13,96.480003,74.970001,18.58,105.25,75.209999
2019-09-16,96.419998,74.470001,18.5,105.389999,75.269997
2019-09-17,96.610001,74.75,18.4,105.889999,75.690002
2019-09-18,97.220001,74.580002,18.299999,106.290001,76.029999
2019-09-19,97.309998,74.5,17.99,106.889999,76.300003
2019-09-20,97.580002,74.75,18.09,107.959999,76.580002
2019-09-23,96.919998,74.849998,18.23,107.360001,76.480003
2019-09-24,96.120003,75.330002,18.27,106.830002,76.099998
2019-09-25,97.099998,75.669998,18.440001,107.370003,76.050003
2019-09-26,97.019997,76.139999,18.200001,107.459999,76.239998
2019-09-27,97.610001,76.25,18.16,107.449997,76.790001
2019-09-30,97.580002,75.25,18.120001,107.470001,77.25
2019-10-01,96.970001,74.599998,17.959999,106.730003,75.25
2019-10-02,95.839996,73.93,17.780001,105.309998,73.440002
2019-10-03,95.510002,73.800003,17.58,105.18,73.269997
2019-10-04,95.860001,74.25,17.65,105.849998,73.800003
2019-10-07,96.120003,74.309998,17.65,105.589996,73.660004
2019-10-08,95.160004,74.199997,17.629999,104.480003,73.160004
2019-10-09,95.779999,74.82,17.92,105.489998,72.860001
2019-10-10,96.139999,74.809998,18.15,105.760002,73.029999
2019-10-11,96.980003,75.150002,18.129999,106.330002,73.760002
2019-10-15,96.830002,75.580002,18.25,107.019997,74.32
2019-10-16,97.220001,75.760002,18.049999,107.160004,74.349998
2019-10-17,96.889999,75.489998,18.110001,106.629997,73.980003
2019-10-18,96.860001,75.57,18.24,106.949997,74.099998
2019-10-21,97.419998,75.290001,18.25,107.699997,74.330002
2019-10-22,97.610001,75.190002,18.440001,107.269997,74.669998
2019-10-23,97.709999,75.089996,18.280001,106.269997,74.599998
2019-10-24,97.510002,75.080002,18.299999,105.809998,74.790001
2019-10-25,98.099998,75.129997,18.32,106.019997,75.160004
2019-10-28,98.150002,75.190002,18.379999,105.919998,75.150002
2019-10-29,98.290001,75.550003,18.440001,106.040001,75.220001
2019-10-30,98.93,75.760002,18.23,106.5,75.260002
2019-10-31,97.5,75.540001,17.809999,106.239998,75.209999
2019-11-01,97.93,75.800003,17.790001,106.650002,75.339996
2019-11-04,98.43,76.220001,17.85,107.379997,76.029999
2019-11-05,99.209999,76.379997,17.98,107.900002,75.889999
2019-11-06,99.540001,76.470001,18.139999,108.099998,76.209999
2019-11-07,100.519997,76.419998,18.120001,108.459999,76.339996
2019-11-08,100.68,76.5,18.129999,108.440002,76.550003
2019-11-11,100.480003,76.5,18.059999,108.199997,76.690002
2019-11-12,100.599998,76.43,18.200001,108.279999,76.599998
2019-11-13,100.32,76.07,18.120001,108.199997,76.360001
2019-11-14,100.949997,76.099998,18.1,108.269997,76.339996
2019-11-15,101.339996,76.010002,18.1,108.809998,76.720001
2019-11-18,101.379997,76.279999,18.18,108.800003,76.720001
2019-11-19,101.349998,76.5,18.15,108.860001,76.980003
2019-11-20,101.459999,76.220001,18.16,108.839996,76.550003
2019-11-21,101.18,76.019997,18.18,109.160004,77.239998
2019-11-22,101.080002,75.559998,18.209999,109.25,77.059998
2019-11-25,101.339996,75.800003,18.299999,109.360001,77.540001
2019-11-26,101.5,75.18,18.24,108.620003,76.919998
2019-11-27,102.120003,74.919998,18.15,108.800003,76.870003
2019-11-28,102.290001,74.919998,18.120001,108.669998,76.940002
2019-11-29,102.220001,74.940002,18.1,108.730003,76.589996
2019-12-02,100.709999,74.68,18.129999,108.059998,76.239998
2019-12-03,98.57,73.940002,18.0,107.18,75.720001
2019-12-04,99.190002,74.199997,18.129999,104.949997,75.669998
2019-12-05,99.650002,74.900002,18.209999,104.760002,73.019997
2019-12-06,100.120003,75.209999,18.309999,104.989998,73.43
2019-12-09,99.720001,74.959999,18.309999,104.449997,72.879997
2019-12-10,100.019997,74.669998,18.360001,103.970001,72.970001
2019-12-11,99.959999,74.589996,18.370001,103.730003,72.839996
2019-12-12,100.550003,74.709999,18.58,103.75,73.300003
2019-12-13,101.470001,73.82,18.799999,104.839996,74.309998
2019-12-16,101.739998,74.050003,18.9,104.800003,74.449997
2019-12-17,102.0,74.480003,18.93,104.75,74.720001
2019-12-18,101.650002,73.610001,19.24,103.889999,74.010002
2019-12-19,101.709999,73.309998,19.049999,103.830002,73.589996
2019-12-20,102.169998,73.669998,19.01,104.410004,73.860001
2019-12-23,101.25,73.470001,18.98,103.519997,73.540001
2019-12-24,101.120003,73.419998,18.780001,103.43,73.550003
2019-12-27,101.010002,73.519997,18.99,103.470001,73.389999
2019-12-30,100.720001,73.360001,19.1,103.18,73.120003
2019-12-31,100.639999,73.349998,19.18,102.75,72.830002
2020-01-02,100.849998,73.660004,19.120001,103.550003,73.419998
2020-01-03,100.599998,73.589996,19.049999,103.169998,73.360001
2020-01-06,100.519997,72.419998,19.120001,103.190002,73.370003
2020-01-07,100.349998,71.739998,19.040001,103.230003,73.290001
2020-01-08,101.080002,72.389999,19.120001,104.050003,73.860001
2020-01-09,101.449997,72.279999,19.219999,104.43,73.190002
2020-01-10,101.419998,71.989998,19.24,104.300003,73.0
2020-01-13,102.199997,72.279999,19.450001,104.709999,73.139999
2020-01-14,102.709999,72.110001,19.5,105.050003,72.849998
2020-01-15,103.010002,72.290001,19.41,105.449997,73.389999
2020-01-16,103.360001,72.540001,19.389999,106.150002,73.959999
2020-01-17,103.800003,72.480003,19.299999,106.550003,74.120003
2020-01-20,103.5,72.650002,19.459999,107.059998,74.199997
2020-01-21,104.339996,72.629997,19.440001,106.790001,73.959999
2020-01-22,104.400002,73.349998,19.25,106.730003,74.139999
2020-01-23,104.25,73.449997,19.07,107.309998,74.169998
2020-01-24,104.019997,73.339996,19.01,105.769997,74.199997
2020-01-27,103.400002,73.269997,18.799999,105.349998,73.980003
2020-01-28,103.720001,73.110001,18.799999,105.699997,74.169998
2020-01-29,103.489998,72.93,18.9,105.779999,74.019997
2020-01-30,103.370003,72.599998,18.709999,105.540001,73.769997
2020-01-31,100.93,72.279999,18.65,104.580002,73.139999
2020-02-03,100.529999,72.279999,18.67,104.760002,73.110001
2020-02-04,101.290001,72.980003,18.780001,106.440002,74.389999
2020-02-05,101.830002,73.300003,19.1,106.949997,75.220001
2020-02-06,102.470001,74.040001,19.030001,107.629997,75.730003
2020-02-07,102.489998,74.349998,19.1,107.239998,75.75
2020-02-10,102.150002,74.349998,18.99,107.419998,75.580002
2020-02-11,102.160004,74.279999,19.0,107.769997,75.599998
2020-02-12,102.059998,74.639999,19.08,108.059998,75.349998
2020-02-13,101.75,74.690002,19.049999,108.309998,74.970001
2020-02-14,101.809998,74.730003,19.059999,108.300003,75.290001
2020-02-18,101.300003,74.620003,19.129999,107.849998,75.300003
2020-02-19,101.089996,74.629997,19.200001,107.760002,75.599998
2020-02-20,101.25,74.629997,19.200001,108.0,75.980003
2020-02-21,100.919998,74.239998,19.110001,109.209999,75.769997
2020-02-24,99.470001,73.150002,18.65,108.32,74.809998
2020-02-25,97.25,72.480003,18.299999,106.220001,73.489998
2020-02-26,95.699997,72.5,18.110001,103.970001,73.099998
2020-02-27,93.510002,71.419998,17.860001,102.519997,70.900002
2020-02-28,91.209999,70.220001,17.32,99.82,69.040001
2020-03-02,92.099998,70.57,17.15,102.290001,69.510002
2020-03-03,89.980003,69.639999,16.82,100.580002,67.849998
2020-03-04,90.93,70.730003,16.76,101.18,68.639999
2020-03-05,88.010002,68.760002,16.43,99.800003,67.290001
2020-03-06,84.370003,67.089996,16.299999,97.5,65.449997
2020-03-09,73.160004,59.389999,15.36,89.349998,57.380001
2020-03-10,75.970001,60.299999,15.0,92.379997,60.200001
2020-03-11,72.379997,58.48,13.71,87.870003,58.0
2020-03-12,60.5,50.66,13.1,78.610001,51.84
2020-03-13,70.769997,59.189999,12.41,90.32,61.110001
2020-03-16,62.009998,52.66,10.8,83.849998,55.110001
2020-03-17,61.41,54.02,11.35,89.099998,57.709999
2020-03-18,58.130001,49.950001,11.19,80.0,54.029999
2020-03-19,60.669998,50.68,11.44,82.099998,54.380001
2020-03-20,62.259998,50.029999,11.51,78.5,53.110001
2020-03-23,56.240002,46.720001,10.6,72.25,49.279999
2020-03-24,64.099998,52.259998,11.0,81.75,55.889999
2020-03-25,69.669998,57.25,11.95,85.120003,59.599998
2020-03-26,69.980003,58.07,12.03,86.410004,60.25
2020-03-27,66.660004,54.290001,11.45,82.540001,56.77
2020-03-30,67.809998,54.810001,11.79,84.800003,58.459999
2020-03-31,71.059998,57.470001,12.29,87.169998,59.830002
2020-04-01,67.129997,54.380001,12.35,83.050003,56.799999
2020-04-02,67.959999,55.130001,12.48,83.660004,57.009998
2020-04-03,66.949997,54.59,12.54,82.080002,55.790001
2020-04-06,70.699997,55.290001,13.12,85.900002,58.98
2020-04-07,72.029999,55.509998,13.34,85.669998,59.799999
2020-04-08,74.889999,56.400002,13.71,87.410004,60.009998
2020-04-09,75.099998,57.400002,13.95,88.25,60.23
2020-04-13,73.440002,55.689999,13.88,86.110001,58.419998
2020-04-14,72.989998,55.529999,14.1,87.389999,58.75
2020-04-15,69.339996,53.66,13.8,85.260002,56.66
2020-04-16,67.650002,51.950001,13.64,83.629997,54.52
2020-04-17,69.989998,54.450001,13.84,87.470001,56.919998
2020-04-20,69.220001,54.759998,14.09,86.809998,56.970001
2020-04-21,66.43,52.459999,13.86,83.730003,54.490002
2020-04-22,67.330002,53.099998,13.88,83.0,54.860001
2020-04-23,66.889999,52.779999,13.87,82.260002,54.310001
2020-04-24,67.519997,53.349998,13.75,83.199997,54.869999
2020-04-27,69.809998,54.5,13.84,84.949997,56.849998
2020-04-28,71.260002,55.450001,13.95,86.129997,57.919998
2020-04-29,74.839996,57.849998,14.66,88.339996,60.330002
2020-04-30,70.769997,55.799999,14.5,85.629997,58.16
2020-05-01,68.550003,54.25,14.37,84.480003,57.040001
2020-05-04,68.559998,53.59,14.25,85.139999,57.490002
2020-05-05,67.75,53.169998,14.42,84.879997,56.990002
2020-05-06,67.980003,52.950001,14.45,84.620003,56.779999
2020-05-07,67.099998,52.400002,14.52,84.18,56.25
2020-05-08,68.339996,52.950001,14.46,85.339996,57.029999
2020-05-11,68.709999,53.41,14.3,86.599998,57.869999
2020-05-12,67.300003,52.740002,14.59,84.889999,56.75
2020-05-13,63.849998,50.459999,14.31,82.5,54.75
2020-05-14,63.130001,50.549999,14.07,83.139999,55.23
2020-05-15,62.369999,49.970001,14.0,82.639999,54.900002
2020-05-19,65.220001,51.080002,14.1,83.730003,56.139999
2020-05-20,66.449997,51.619999,14.1,86.010002,56.849998
2020-05-21,65.099998,51.459999,14.33,83.68,56.209999
2020-05-22,64.139999,51.099998,14.4,82.269997,55.52
2020-05-25,65.25,51.990002,14.4,82.900002,56.889999
2020-05-26,70.190002,55.84,14.23,88.029999,59.810001
2020-05-27,70.779999,57.970001,14.02,92.25,62.700001
2020-05-28,69.389999,57.349998,14.4,91.330002,60.290001
2020-05-29,67.919998,55.169998,14.2,89.330002,58.98
2020-06-01,69.089996,56.18,14.2,91.25,60.049999
2020-06-02,70.519997,57.200001,14.3,93.639999,60.790001
2020-06-03,73.93,58.93,14.49,94.360001,62.43
2020-06-04,74.150002,59.049999,14.55,94.910004,62.369999
2020-06-05,76.07,60.540001,15.0,96.800003,65.010002
2020-06-08,77.949997,60.959999,15.44,96.07,65.690002
2020-06-09,77.290001,60.669998,15.3,94.639999,64.900002
2020-06-10,75.709999,59.93,15.0,93.239998,63.630001
2020-06-11,72.5,57.360001,14.65,89.889999,60.82
2020-06-12,74.449997,58.509998,14.78,91.349998,62.41
2020-06-15,74.68,58.189999,14.7,91.370003,61.849998
2020-06-16,76.769997,58.75,14.97,92.75,62.459999
2020-06-17,76.139999,58.41,15.1,92.269997,61.939999
2020-06-18,76.550003,57.900002,15.05,93.0,61.799999
2020-06-19,75.989998,57.029999,15.05,92.360001,61.57
2020-06-22,75.199997,56.740002,15.25,92.099998,61.400002
2020-06-23,75.93,56.779999,15.45,92.599998,61.709999
2020-06-24,73.949997,55.639999,15.38,91.709999,60.290001
2020-06-25,73.75,56.009998,15.17,93.169998,60.970001
2020-06-26,70.739998,54.439999,14.8,91.199997,59.48
2020-06-29,71.459999,55.619999,14.89,92.209999,60.32
2020-06-30,72.260002,56.18,15.05,92.110001,60.59
2020-07-02,72.110001,56.459999,15.18,92.769997,60.599998
2020-07-03,72.25,57.0,14.99,92.169998,60.650002
2020-07-06,73.699997,56.240002,15.12,93.410004,61.169998
2020-07-07,71.970001,54.950001,15.11,92.470001,60.220001
2020-07-08,72.019997,54.73,15.05,91.980003,60.299999
2020-07-09,70.879997,54.130001,15.05,91.269997,58.740002
2020-07-10,72.82,55.540001,15.07,93.080002,59.919998
2020-07-13,73.230003,56.189999,15.07,93.440002,60.759998
2020-07-14,73.849998,56.07,15.15,94.830002,60.869999
2020-07-15,75.559998,56.57,16.219999,95.779999,61.799999
2020-07-16,75.5,57.049999,17.299999,95.760002,61.799999
2020-07-17,74.599998,56.580002,17.02,95.860001,61.68
2020-07-20,74.379997,56.060001,17.1,94.940002,61.720001
2020-07-21,75.080002,56.389999,17.0,95.699997,61.919998
2020-07-22,74.800003,56.310001,17.16,95.389999,61.5
2020-07-23,74.239998,55.98,16.85,95.110001,61.23
2020-07-24,73.730003,55.549999,16.950001,93.720001,60.580002
2020-07-27,74.169998,55.400002,17.01,93.400002,60.080002
2020-07-28,73.959999,55.040001,17.25,92.489998,59.639999
2020-07-29,75.07,55.669998,17.27,93.080002,59.900002
2020-07-30,75.43,55.779999,17.440001,93.239998,59.91
2020-07-31,73.279999,55.009998,17.5,92.400002,59.27
2020-08-04,73.0,55.23,17.610001,92.489998,59.57
2020-08-05,74.410004,55.919998,17.75,93.800003,60.18
2020-08-06,74.300003,56.169998,17.610001,94.589996,60.490002
2020-08-07,75.25,56.900002,18.459999,95.400002,61.200001
2020-08-10,76.599998,57.84,18.07,96.230003,62.0
2020-08-11,77.580002,58.240002,18.02,97.660004,63.209999
2020-08-12,78.650002,58.75,17.92,98.040001,63.970001
2020-08-13,77.790001,58.18,17.92,97.650002,63.48
2020-08-14,78.029999,57.68,18.190001,97.459999,63.43
2020-08-17,77.779999,57.209999,18.200001,97.099998,62.959999
2020-08-18,77.309998,57.029999,18.209999,97.32,62.400002
2020-08-19,77.010002,56.580002,18.299999,97.690002,62.43
2020-08-20,76.07,56.040001,18.5,97.919998,62.200001
2020-08-21,75.480003,55.549999,18.549999,97.919998,62.200001
2020-08-24,76.849998,56.48,18.66,98.940002,64.010002
2020-08-25,81.230003,56.099998,18.76,99.919998,64.550003
2020-08-26,83.559998,56.709999,19.1,101.400002,66.370003
2020-08-27,83.669998,57.540001,19.139999,101.900002,66.400002
2020-08-28,82.830002,56.790001,19.0,101.07,65.779999
2020-08-31,82.779999,56.369999,18.889999,99.330002,65.07
2020-09-01,81.900002,55.619999,19.309999,99.029999,64.989998
2020-09-02,81.940002,55.880001,19.559999,99.139999,64.940002
2020-09-03,81.419998,55.290001,19.309999,97.839996,64.169998
2020-09-04,81.370003,55.34,19.27,96.910004,63.419998
2020-09-08,80.160004,54.849998,19.27,96.290001,63.07
2020-09-09,80.720001,55.439999,19.35,97.5,63.68
2020-09-10,79.830002,55.189999,19.129999,96.410004,63.009998
2020-09-11,80.510002,55.380001,19.24,97.18,63.310001
2020-09-14,81.360001,55.32,19.48,97.870003,63.380001
2020-09-15,81.25,55.529999,19.18,98.129997,63.209999
2020-09-16,80.639999,55.07,19.25,96.669998,62.560001
2020-09-17,80.790001,55.18,19.16,96.529999,62.529999
2020-09-18,80.230003,55.150002,19.0,95.470001,62.080002
2020-09-21,79.169998,54.580002,18.82,94.349998,60.799999
2020-09-22,78.040001,54.310001,18.82,94.32,60.919998
2020-09-23,77.650002,54.130001,18.76,93.629997,60.169998
2020-09-24,77.989998,54.209999,18.620001,94.190002,60.84
2020-09-25,77.980003,54.459999,18.5,94.489998,61.32
2020-09-28,79.589996,55.970001,18.41,95.559998,62.369999
2020-09-29,78.169998,55.439999,18.25,93.910004,61.57
2020-09-30,77.839996,55.32,18.99,93.489998,61.650002
2020-10-01,77.080002,55.389999,18.99,93.559998,61.790001
2020-10-02,77.400002,56.09,18.870001,94.269997,62.5
2020-10-05,78.449997,55.799999,19.0,95.519997,63.48
2020-10-06,80.370003,55.950001,18.879999,95.639999,63.279999
2020-10-07,81.720001,56.669998,19.08,97.669998,63.41
2020-10-08,82.209999,56.740002,19.09,97.709999,62.709999
2020-10-09,81.779999,56.43,19.09,97.349998,61.540001
2020-10-13,81.389999,56.169998,19.09,97.300003,60.48
2020-10-14,80.940002,55.849998,19.129999,97.080002,60.029999
2020-10-15,81.010002,56.119999,19.450001,97.07,60.560001
2020-10-16,80.989998,56.18,19.469999,97.339996,60.419998
2020-10-19,79.779999,55.759998,19.27,96.150002,59.349998
2020-10-20,80.860001,55.580002,19.4,95.900002,59.240002
2020-10-21,81.949997,55.630001,19.299999,96.730003,59.16
2020-10-22,82.730003,56.389999,19.299999,97.349998,60.02
2020-10-23,84.089996,57.18,19.35,96.290001,60.529999
2020-10-26,83.650002,56.66,19.200001,94.5,59.77
2020-10-27,82.080002,55.75,19.18,92.910004,58.740002
2020-10-28,80.080002,54.279999,19.08,91.190002,57.82
2020-10-29,81.080002,55.209999,19.049999,92.889999,58.799999
2020-10-30,79.330002,55.349998,18.950001,93.160004,58.779999
2020-11-02,79.5,55.59,19.049999,93.290001,59.02
2020-11-03,81.529999,56.32,18.950001,94.940002,59.950001
2020-11-04,82.68,56.529999,19.1,97.230003,59.91
2020-11-05,82.089996,56.630001,19.15,96.269997,59.43
2020-11-06,81.379997,56.509998,19.34,96.739998,59.52
2020-11-09,84.889999,59.779999,19.5,97.669998,62.889999
2020-11-10,87.57,61.349998,19.5,99.400002,64.480003
2020-11-11,87.349998,61.48,19.549999,100.139999,64.989998
2020-11-12,86.769997,60.869999,19.49,100.290001,64.5
2020-11-13,87.540001,60.799999,19.639999,100.400002,64.889999
2020-11-16,89.660004,62.09,19.68,101.75,66.220001
2020-11-17,90.82,62.029999,19.77,103.459999,67.199997
2020-11-18,91.510002,62.869999,19.99,104.080002,68.300003
2020-11-19,92.269997,62.990002,19.809999,103.970001,68.410004
2020-11-20,93.349998,63.48,19.870001,104.330002,68.860001
2020-11-23,94.839996,63.869999,19.950001,105.599998,69.800003
2020-11-24,97.279999,64.449997,19.860001,107.709999,71.18
2020-11-25,97.040001,64.650002,19.889999,107.709999,71.07
2020-11-26,97.160004,64.879997,20.1,108.25,70.910004
2020-11-27,96.769997,64.889999,20.35,108.160004,70.900002
2020-11-30,93.330002,63.200001,20.299999,106.059998,69.279999
2020-12-01,96.519997,65.0,20.6,107.040001,70.709999
2020-12-02,97.330002,66.150002,20.719999,106.389999,70.779999
2020-12-03,97.760002,66.400002,20.99,105.839996,70.669998
2020-12-04,98.050003,67.5,20.860001,105.150002,70.900002
2020-12-07,97.389999,67.220001,20.82,105.730003,71.040001
2020-12-08,97.650002,68.209999,20.77,105.809998,71.519997
2020-12-09,98.330002,68.360001,20.799999,106.25,72.370003
2020-12-10,97.510002,68.290001,21.709999,106.440002,72.349998
2020-12-11,97.139999,68.709999,21.07,106.370003,71.879997
2020-12-14,96.120003,68.160004,20.9,104.860001,71.690002
2020-12-15,97.459999,68.120003,20.82,104.419998,71.919998
2020-12-16,97.43,68.089996,20.83,104.760002,72.019997
2020-12-17,97.580002,68.110001,20.85,104.43,71.970001
2020-12-18,96.440002,67.93,21.0,104.050003,71.779999
2020-12-21,96.779999,67.870003,21.379999,103.720001,71.5
2020-12-22,96.660004,67.989998,21.370001,103.480003,71.010002
2020-12-23,97.330002,68.43,21.18,104.860001,71.730003
2020-12-24,97.25,68.540001,21.18,104.910004,71.860001
2020-12-29,97.139999,68.68,21.07,105.199997,72.139999
2020-12-30,96.610001,68.779999,21.07,104.82,72.019997
2020-12-31,96.779999,68.800003,21.059999,104.589996,71.919998
2021-01-04,95.989998,67.720001,21.049999,104.68,71.940002
2021-01-05,96.459999,67.93,21.41,105.349998,72.309998
2021-01-06,98.199997,68.5,21.65,106.879997,74.360001
2021-01-07,99.239998,68.989998,21.690001,108.07,74.059998
2021-01-08,99.860001,68.059998,21.6,107.980003,74.110001
2021-01-11,99.870003,68.059998,21.5,107.839996,74.199997
2021-01-12,99.620003,68.839996,21.5,108.459999,74.800003
2021-01-13,99.290001,69.029999,21.59,108.559998,74.610001
2021-01-14,99.5,69.959999,21.57,108.18,75.599998
2021-01-15,100.629997,70.209999,21.299999,108.400002,75.419998
2021-01-18,101.230003,70.400002,21.540001,108.300003,75.419998
2021-01-19,100.5,70.760002,21.51,107.800003,74.980003
2021-01-20,99.550003,70.57,21.540001,108.07,74.849998
2021-01-21,98.199997,69.980003,21.459999,107.839996,74.489998
2021-01-22,97.599998,69.400002,21.620001,107.360001,73.580002
2021-01-25,98.139999,69.940002,21.610001,106.290001,73.510002
2021-01-26,98.050003,69.540001,21.549999,105.989998,73.779999
2021-01-27,97.050003,68.269997,21.91,104.080002,72.970001
2021-01-28,98.129997,69.160004,21.85,105.169998,73.849998
2021-01-29,95.120003,68.199997,21.76,103.5,72.459999
2021-02-01,95.75,68.669998,21.799999,104.519997,72.75
2021-02-02,96.440002,69.279999,22.26,105.660004,73.900002
2021-02-03,96.209999,69.110001,22.26,105.540001,74.199997
2021-02-04,97.93,69.879997,22.309999,106.300003,74.669998
2021-02-05,97.839996,69.989998,22.4,106.68,74.599998
2021-02-08,97.769997,70.790001,22.290001,107.129997,75.129997
2021-02-09,97.620003,70.93,22.32,107.07,75.059998
2021-02-10,97.309998,70.589996,22.5,105.93,75.010002
2021-02-11,96.839996,70.720001,22.74,105.809998,75.160004
2021-02-12,97.599998,71.010002,22.75,106.199997,75.419998
2021-02-16,98.239998,71.260002,22.76,106.459999,75.68
2021-02-17,99.370003,71.0,22.870001,107.370003,75.510002
2021-02-18,99.669998,71.080002,22.98,109.110001,75.5
2021-02-19,101.25,71.510002,22.700001,109.769997,76.379997
2021-02-22,101.839996,72.080002,22.9,111.07,76.839996
2021-02-23,104.900002,74.099998,22.9,112.169998,78.029999
2021-02-24,107.800003,76.32,22.98,111.879997,79.400002
2021-02-25,105.889999,75.639999,23.18,110.349998,78.07
2021-02-26,103.980003,74.400002,23.34,108.360001,77.139999
2021-03-01,106.099998,75.550003,23.5,109.739998,77.769997
2021-03-02,107.400002,76.639999,23.6,109.699997,78.379997
2021-03-03,107.32,76.980003,23.75,109.760002,78.919998
2021-03-04,106.550003,76.269997,23.709999,109.879997,78.349998
2021-03-05,108.110001,77.43,23.690001,112.57,79.510002
2021-03-08,108.889999,78.040001,23.6,114.489998,80.790001
2021-03-09,108.389999,78.019997,23.629999,114.300003,80.830002
2021-03-10,110.150002,79.080002,23.65,115.940002,81.150002
2021-03-11,109.730003,79.199997,23.85,116.220001,81.260002
2021-03-12,110.209999,79.309998,23.9,116.449997,81.650002
2021-03-15,109.720001,78.760002,23.959999,115.919998,82.059998
2021-03-16,109.599998,78.919998,23.940001,115.989998,82.150002
2021-03-17,110.660004,78.940002,23.809999,116.410004,82.25
2021-03-18,111.830002,79.129997,23.9,117.040001,83.019997
2021-03-19,111.580002,78.730003,24.0,116.540001,82.419998
2021-03-22,110.760002,78.559998,23.809999,115.980003,82.139999
2021-03-23,109.650002,78.050003,23.9,115.839996,81.720001
2021-03-24,110.559998,78.150002,23.9,115.959999,81.57
2021-03-25,112.230003,78.610001,23.700001,116.290001,82.120003
2021-03-26,112.959999,79.519997,23.450001,117.059998,82.879997
2021-03-29,112.519997,79.370003,23.25,117.120003,82.459999
2021-03-30,113.169998,79.550003,23.5,117.139999,82.629997
2021-03-31,112.019997,78.620003,23.450001,115.870003,81.959999
2021-04-01,113.0,79.0,23.049999,116.0,82.459999
2021-04-05,113.620003,78.309998,23.25,116.5,83.470001
2021-04-06,113.089996,78.18,23.309999,116.489998,83.449997
2021-04-07,113.830002,78.080002,23.370001,116.550003,83.660004
2021-04-08,114.349998,78.300003,23.379999,116.800003,82.68
2021-04-09,114.889999,78.32,23.379999,117.110001,82.879997
2021-04-12,115.720001,78.489998,23.5,117.589996,83.599998
2021-04-13,113.860001,77.510002,23.219999,117.18,83.120003
2021-04-14,114.279999,77.589996,23.35,117.339996,82.959999
2021-04-15,114.559998,77.43,23.5,118.019997,82.620003
2021-04-16,114.82,77.589996,23.48,118.489998,82.879997
2021-04-19,114.07,77.169998,23.5,117.949997,82.309998
2021-04-20,112.669998,76.760002,23.6,116.599998,81.959999
2021-04-21,113.790001,77.459999,23.370001,116.040001,82.68
2021-04-22,113.93,77.510002,23.299999,115.849998,82.75
2021-04-23,116.010002,78.0,23.41,116.559998,84.209999
2021-04-26,116.709999,78.019997,23.42,116.75,84.139999
2021-04-27,116.800003,78.269997,23.690001,117.110001,84.589996
2021-04-28,117.099998,78.330002,23.610001,117.739998,84.690002
2021-04-29,117.25,78.529999,23.98,118.110001,85.120003
2021-04-30,116.010002,78.269997,23.860001,117.309998,84.5
2021-05-03,115.809998,78.440002,24.0,118.089996,84.150002
2021-05-04,115.510002,78.349998,24.200001,117.919998,84.300003
2021-05-05,116.239998,78.830002,24.24,119.040001,85.230003
2021-05-06,117.300003,79.260002,23.959999,119.57,85.910004
2021-05-07,117.839996,79.43,24.190001,120.260002,86.099998
2021-05-10,117.809998,79.449997,24.1,120.379997,85.800003
2021-05-11,117.139999,78.510002,24.1,119.410004,85.550003
2021-05-12,116.489998,78.239998,24.200001,119.940002,85.790001
2021-05-13,119.419998,79.32,24.190001,121.139999,87.029999
2021-05-14,120.650002,79.760002,24.190001,121.860001,87.730003
2021-05-17,121.519997,80.040001,24.200001,122.290001,88.370003
2021-05-18,122.360001,79.550003,24.280001,123.139999,88.230003
2021-05-19,122.0,79.269997,24.209999,122.839996,87.589996
2021-05-20,123.139999,79.080002,24.25,122.970001,87.849998
2021-05-21,123.919998,79.029999,24.25,123.470001,88.110001
